rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,hardware_id,mcu_uptime,secs,nsecs,connection_uptime,secs,nsecs,mcu_temperature,stop_engaged,measured_battery,measured_48v,measured_24v,measured_12v,current_battery,current_48v,current_24v,current_12v,current_computer,current_battery_peak,total_power_consumed
1617242421965276484,,0,,1617242421,964766061,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6245,0,,6213,0,25.0,True,49.6208000183,49.5802726746,23.9161396027,12.026096344,5.72439575195,-1.0,0.232232883573,0.0550750717521,1.07231068611,0.0,0.0
1617242422973076613,,0,,1617242422,972168659,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6246,0,,6214,0,26.0,True,49.6188201904,49.5781402588,23.9165687561,12.0260829926,5.72998046875,-1.0,0.230219706893,0.0555831491947,1.0501948595,0.0,0.0
1617242423977829856,,0,,1617242423,977168659,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6247,0,,6215,0,26.0,True,49.6163787842,49.5756950378,23.9168186188,12.0261764526,5.69827270508,-1.0,0.229889214039,0.05489808321,1.06270802021,0.0,0.0
1617242424985847628,,0,,1617242424,985168659,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6248,0,,6216,0,25.0,True,49.6121063232,49.5702056885,23.9157123566,12.0261077881,5.7370300293,-1.0,0.232609987259,0.0549055561423,1.04074037075,0.0,0.0
1617242425990706392,,0,,1617242425,990591077,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6249,0,,6217,0,26.0,True,49.6118125916,49.5695495605,23.9166698456,12.0261974335,5.67822265625,-1.0,0.230817824602,0.0552817471325,1.0401545763,0.0,0.0
1617242426998506885,,0,,1617242426,998591077,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6250,0,,6218,0,26.0,True,49.6068000793,49.5650482178,23.9170513153,12.0262269974,5.73284912109,-1.0,0.229170069098,0.0565392374992,1.04046201706,0.0,0.0
1617242428003510662,,0,,1617242428,2982015,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6251,0,,6219,0,25.0,True,49.6034660339,49.5614280701,23.9158401489,12.026137352,5.73037719727,-1.0,0.232517495751,0.0550039447844,1.05177938938,0.0,0.0
1617242429011333815,,0,,1617242429,10982015,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6252,0,,6220,0,25.0,True,49.599937439,49.557472229,23.9163208008,12.0261001587,5.76629638672,-1.0,0.23106187582,0.0550360791385,1.06132805347,0.0,0.0
1617242430016295844,,0,,1617242430,15982015,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6253,0,,6221,0,26.0,True,49.5984573364,49.556427002,23.9166488647,12.0261545181,5.71911621094,-1.0,0.230015546083,0.0558872483671,1.04039883614,0.0,0.0
1617242431024415602,,0,,1617242431,24372313,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6254,0,,6222,0,25.0,True,49.5936470032,49.552318573,23.9159221649,12.0262098312,5.75018310547,-1.0,0.231864318252,0.0558049604297,1.04059839249,0.0,0.0
1617242432029032443,,0,,1617242432,29372313,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6255,0,,6223,0,26.0,True,49.5920600891,49.5504455566,23.9164943695,12.0260772705,5.70257568359,-1.0,0.230664253235,0.0553130172193,1.04011332989,0.0,0.0
1617242433036998387,,0,,1617242433,36719265,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6256,0,,6224,0,26.0,True,49.5870628357,49.5461425781,23.9166946411,12.0260829926,5.755859375,-1.0,0.229782521725,0.0553749129176,1.05218589306,0.0,0.0
1617242434041964879,,0,,1617242434,41719265,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6257,0,,6225,0,25.0,True,49.5864448547,49.5459136963,23.9160118103,12.0261192322,5.69226074219,-1.0,0.231708198786,0.0553186386824,1.06044745445,0.0,0.0
1617242435049996958,,0,,1617242435,49719265,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6258,0,,6226,0,25.0,True,49.5819282532,49.541809082,23.916217804,12.0261602402,5.73587036133,-1.0,0.231396704912,0.0550077036023,1.04047477245,0.0,0.0
1617242436054592054,,0,,1617242436,55162124,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6259,0,,6227,0,25.0,True,49.5799217224,49.5399398804,23.9166660309,12.0259904861,5.68606567383,-1.0,0.229497179389,0.0552532859147,1.0407500267,0.0,0.0
1617242437062304645,,0,,1617242437,62162124,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6260,0,,6228,0,25.0,True,49.5753364563,49.534526825,23.9159545898,12.0260305405,5.73303222656,-1.0,0.231582805514,0.0552364327013,1.04036939144,0.0,0.0
1617242438067164942,,0,,1617242438,66398538,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6261,0,,6229,0,25.0,True,49.574508667,49.5344429016,23.9161663055,12.0260543823,5.66491699219,-1.0,0.231778725982,0.0554980561137,1.05273032188,0.0,0.0
1617242439075348617,,0,,1617242439,74398538,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6262,0,,6230,0,26.0,True,49.5699882507,49.5306053162,23.9165840149,12.0261535645,5.72174072266,-1.0,0.229741871357,0.055658057332,1.06379342079,0.0,0.0
1617242440079933034,,0,,1617242440,79398538,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6263,0,,6231,0,25.0,True,49.5683746338,49.5285377502,23.9163684845,12.0259771347,5.69500732422,-1.0,0.230708643794,0.0558207407594,1.04141116142,0.0,0.0
1617242441087894690,,0,,1617242441,87646473,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6264,0,,6232,0,25.0,True,49.5625762939,49.5229530334,23.9158649445,12.0260629654,5.74127197266,-1.0,0.232268363237,0.0556739494205,1.04206264019,0.0,0.0
1617242442092827653,,0,,1617242442,92646473,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6265,0,,6233,0,26.0,True,49.5566749573,49.5157012939,23.916431427,12.0260591507,5.82913208008,-1.0,0.229501277208,0.0556544028223,1.04107117653,0.0,0.0
1617242443100618489,,0,,1617242443,100038853,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6266,0,,6234,0,26.0,True,49.5503120422,49.5096054077,23.91664505,12.0260887146,5.892578125,-1.0,0.230753138661,0.0560144484043,1.07080197334,0.0,0.0
1617242444105321252,,0,,1617242444,105038853,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6267,0,,6235,0,25.0,True,49.5493583679,49.5091094971,23.9159469604,12.0261278152,5.83294677734,-1.0,0.232276305556,0.0554446466267,1.06004369259,0.0,0.0
1617242445113262084,,0,,1617242445,113038853,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6268,0,,6236,0,25.0,True,49.5469779968,49.5077438354,23.9168968201,12.0259590149,5.83618164062,-1.0,0.229843273759,0.0554071329534,1.04126167297,0.0,0.0
1617242446118212523,,0,,1617242446,117634737,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6269,0,,6237,0,26.0,True,49.5433807373,49.5039749146,23.9162502289,12.0259742737,5.84255981445,-1.0,0.23111847043,0.0556506179273,1.0408115387,0.0,0.0
1617242447125980780,,0,,1617242447,125634737,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6270,0,,6238,0,25.0,True,49.5399894714,49.5008277893,23.9160366058,12.0259113312,5.85870361328,-1.0,0.231739476323,0.0552017912269,1.04131007195,0.0,0.0
1617242448131176239,,0,,1617242448,129799092,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6271,0,,6239,0,25.0,True,49.5380325317,49.4995613098,23.9167079926,12.0259399414,5.84829711914,-1.0,0.229735732079,0.0550966970623,1.06991899014,0.0,0.0
1617242449138871184,,0,,1617242449,137799092,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6272,0,,6240,0,26.0,True,49.5364494324,49.4979019165,23.9162368774,12.025891304,5.81201171875,-1.0,0.230898335576,0.0557710677385,1.05865335464,0.0,0.0
1617242450143734711,,0,,1617242450,142799092,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6273,0,,6241,0,25.0,True,49.5328636169,49.4951477051,23.9159355164,12.0259828568,5.83682250977,-1.0,0.23174457252,0.0556294880807,1.04024088383,0.0,0.0
1617242451151371842,,0,,1617242451,151097667,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6274,0,,6242,0,25.0,True,49.5303039551,49.4924583435,23.9163894653,12.0260334015,5.85418701172,-1.0,0.230270296335,0.0556281730533,1.04081618786,0.0,0.0
1617242452156279840,,0,,1617242452,156097667,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6275,0,,6243,0,25.0,True,49.5278892517,49.4896965027,23.9164600372,12.0259876251,5.8385925293,-1.0,0.230349063873,0.0554786063731,1.0408860445,0.0,0.0
1617242453164164390,,0,,1617242453,164375366,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6276,0,,6244,0,26.0,True,49.5243797302,49.4860725403,23.9160003662,12.0259790421,5.86065673828,-1.0,0.231784880161,0.0552840419114,1.07010543346,0.0,0.0
1617242454168920470,,0,,1617242454,169375366,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6277,0,,6245,0,26.0,True,49.5219306946,49.4847297668,23.9164829254,12.0259637833,5.87545776367,-1.0,0.230887368321,0.0555281750858,1.05861628056,0.0,0.0
1617242455177224343,,0,,1617242455,177375366,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6278,0,,6246,0,25.0,True,49.5214309692,49.4836349487,23.9166622162,12.0259952545,5.83712768555,-1.0,0.229976639152,0.0557075031102,1.04047727585,0.0,0.0
1617242456181957648,,0,,1617242456,181652024,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6279,0,,6248,0,25.0,True,49.5171737671,49.4830856323,23.9180812836,12.0260152817,5.91528320312,-1.0,0.232412666082,0.0554637089372,1.04026854038,0.0,0.0
1617242457189616501,,0,,1617242457,188652024,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6280,0,,6249,0,25.0,True,49.5160102844,49.4788818359,23.9165115356,12.0259838104,5.85260009766,-1.0,0.230743736029,0.055581625551,1.04051864147,0.0,0.0
1617242458194839241,,0,,1617242458,194119120,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6281,0,,6250,0,25.0,True,49.5138816833,49.4755249023,23.9169139862,12.0259561539,5.88040161133,-1.0,0.229837030172,0.0552332811058,1.05478274822,0.0,0.0
1617242459202449244,,0,,1617242459,202119120,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6282,0,,6251,0,25.0,True,49.5126152039,49.4745292664,23.915927887,12.0260124207,5.83963012695,-1.0,0.231574863195,0.055310215801,1.05755901337,0.0,0.0
1617242460207412511,,0,,1617242460,207119120,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6283,0,,6252,0,25.0,True,49.5091743469,49.4700431824,23.9165668488,12.0258607864,5.89758300781,-1.0,0.231337100267,0.0555514581501,1.04044091702,0.0,0.0
1617242461215220970,,0,,1617242461,214353594,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6284,0,,6253,0,25.0,True,49.5085449219,49.4688301086,23.9167404175,12.0260047913,5.85446166992,-1.0,0.22980183363,0.0552557297051,1.03985178471,0.0,0.0
1617242462220118257,,0,,1617242462,219353594,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6285,0,,6254,0,25.0,True,49.5052528381,49.465801239,23.9159393311,12.0259885788,5.89849853516,-1.0,0.232000723481,0.0553984008729,1.0403342247,0.0,0.0
1617242463227869790,,0,,1617242463,227661184,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6286,0,,6255,0,25.0,True,49.504108429,49.4647483826,23.9163646698,12.0261392593,5.85916137695,-1.0,0.230787083507,0.0553329177201,1.05544698238,0.0,0.0
1617242464232712070,,0,,1617242464,232661184,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6287,0,,6256,0,25.0,True,49.5011520386,49.4596405029,23.9171295166,12.0260572433,5.9255065918,-1.0,0.229490578175,0.055091034621,1.05677247047,0.0,0.0
1617242465240494178,,0,,1617242465,240934760,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6288,0,,6257,0,25.0,True,49.5000762939,49.4586677551,23.9163837433,12.026096344,5.89025878906,-1.0,0.231689527631,0.0545627847314,1.04063475132,0.0,0.0
1617242466245540207,,0,,1617242466,245934760,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6289,0,,6258,0,25.0,True,49.4967498779,49.4547348022,23.9163036346,12.0260658264,5.93124389648,-1.0,0.231911927462,0.0555138885975,1.03931200504,0.0,0.0
1617242467253285811,,0,,1617242467,252934760,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6290,0,,6259,0,25.0,True,49.496925354,49.4554901123,23.9171009064,12.0259656906,5.8600769043,-1.0,0.229518026114,0.055357888341,1.04001295567,0.0,0.0
1617242468258449597,,0,,1617242468,258291542,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6291,0,,6260,0,26.0,True,49.5050811768,49.4717750549,23.9164505005,12.0261793137,5.64254760742,-1.0,0.231264322996,0.0559958517551,1.05502521992,0.0,0.0
1617242469266182474,,0,,1617242469,265291542,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6292,0,,6261,0,26.0,True,49.5054855347,49.4736251831,23.9163455963,12.0261669159,5.59014892578,-1.0,0.231809839606,0.0540826842189,1.05844402313,0.0,0.0
1617242470271020690,,0,,1617242470,270622491,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6293,0,,6262,0,25.0,True,49.5040588379,49.4706764221,23.9172039032,12.0260477066,5.64761352539,-1.0,0.230157494545,0.0558157004416,1.04053258896,0.0,0.0
1617242471278933795,,0,,1617242471,278622491,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6294,0,,6263,0,25.0,True,49.5041160583,49.4709892273,23.9164924622,12.0261173248,5.60394287109,-1.0,0.230954051018,0.0552664808929,1.04097640514,0.0,0.0
1617242472283760640,,0,,1617242472,283622491,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6295,0,,6264,0,25.0,True,49.5024414062,49.4687576294,23.9163036346,12.0260763168,5.60855102539,-1.0,0.231988206506,0.0554365776479,1.04468464851,0.0,0.0
1617242473291666077,,0,,1617242473,291127057,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6296,0,,6265,0,25.0,True,49.5014839172,49.4681777954,23.916891098,12.0261163712,5.58758544922,-1.0,0.22997148335,0.0548011548817,1.07040190697,0.0,0.0
1617242474296677313,,0,,1617242474,296127057,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6297,0,,6266,0,26.0,True,49.4998130798,49.4655418396,23.916973114,12.026181221,5.603515625,-1.0,0.230683714151,0.0545827820897,1.06013321877,0.0,0.0
1617242475304418105,,0,,1617242475,304325437,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6298,0,,6267,0,25.0,True,49.4989738464,49.4642601013,23.9160766602,12.02622509,5.59829711914,-1.0,0.232120841742,0.0552688166499,1.04069888592,0.0,0.0
1617242476306686146,,0,,1617242476,306325437,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6299,0,,6268,0,26.0,True,49.492351532,49.4536056519,23.9169425964,12.0260810852,5.732421875,-1.0,0.230000078678,0.0553973428905,1.04061305523,0.0,0.0
1617242477311662940,,0,,1617242477,311325437,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6300,0,,6269,0,26.0,True,49.497795105,49.4643135071,23.9164943695,12.0261888504,5.54541015625,-1.0,0.231429338455,0.055205963552,1.04057610035,0.0,0.0
1617242478319473068,,0,,1617242478,319108323,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6301,0,,6270,0,26.0,True,49.4952125549,49.4611053467,23.9161243439,12.0262079239,5.56341552734,-1.0,0.231671348214,0.0551637858152,1.0542165041,0.0,0.0
1617242479322680559,,0,,1617242479,322108323,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6302,0,,6271,0,25.0,True,49.4952926636,49.4612159729,23.9170360565,12.0261316299,5.54016113281,-1.0,0.230232581496,0.055598475039,1.0576454401,0.0,0.0
1617242480327236614,,0,,1617242480,327428207,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6303,0,,6272,0,25.0,True,49.4940910339,49.4600410461,23.9169178009,12.0261421204,5.53036499023,-1.0,0.230346783996,0.0551758222282,1.04048418999,0.0,0.0
1617242481335181320,,0,,1617242481,335428207,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6304,0,,6273,0,25.0,True,49.4924697876,49.4580001831,23.9162864685,12.0260152817,5.54565429688,-1.0,0.23235912621,0.055472433567,1.0395938158,0.0,0.0
1617242482340169223,,0,,1617242482,339428207,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6305,0,,6274,0,26.0,True,49.4914169312,49.4577140808,23.9167938232,12.0262117386,5.53558349609,-1.0,0.230091139674,0.0557600706816,1.0459612608,0.0,0.0
1617242483347818101,,0,,1617242483,347035147,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6306,0,,6275,0,26.0,True,49.4898262024,49.454750061,23.9166564941,12.0261001587,5.55685424805,-1.0,0.230114474893,0.0558326803148,1.07244348526,0.0,0.0
1617242484352787393,,0,,1617242484,353035147,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6307,0,,6276,0,25.0,True,49.4888191223,49.4535522461,23.9159851074,12.0262079239,5.52688598633,-1.0,0.232337608933,0.0549686513841,1.0578019619,0.0,0.0
1617242485360519365,,0,,1617242485,360250852,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6308,0,,6277,0,25.0,True,49.4875450134,49.4521484375,23.9167613983,12.0261936188,5.52307128906,-1.0,0.230407834053,0.0552063807845,1.04115068913,0.0,0.0
1617242486365838856,,0,,1617242486,365250852,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6309,0,,6278,0,26.0,True,49.4869155884,49.4507408142,23.9168357849,12.0261535645,5.51293945312,-1.0,0.229915559292,0.055060274899,1.04027116299,0.0,0.0
1617242487378163286,,0,,1617242487,378250852,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6310,0,,6279,0,25.0,True,49.4855461121,49.450012207,23.9157409668,12.0261735916,5.5163269043,-1.0,0.232561558485,0.0561278350651,1.04629039764,0.0,0.0
1617242488385796620,,0,,1617242488,384294884,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6311,0,,6280,0,25.0,True,49.4834823608,49.4462928772,23.9164962769,12.0261592865,5.52774047852,-1.0,0.230461761355,0.0555369518697,1.0715597868,0.0,0.0
1617242489390293979,,0,,1617242489,389294884,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6312,0,,6281,0,25.0,True,49.4817314148,49.4449424744,23.9170646667,12.0260133743,5.53381347656,-1.0,0.229551613331,0.0558026917279,1.05807983875,0.0,0.0
1617242490397794452,,0,,1617242490,398101063,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6313,0,,6282,0,25.0,True,49.4816017151,49.4448928833,23.9160346985,12.0262088776,5.49520874023,-1.0,0.231921061873,0.0556917525828,1.04014623165,0.0,0.0
1617242491402611332,,0,,1617242491,402101063,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6314,0,,6283,0,25.0,True,49.4796791077,49.44298172,23.9164943695,12.0261011124,5.513671875,-1.0,0.231078475714,0.0558174923062,1.04098176956,0.0,0.0
1617242492409702586,,0,,1617242492,410101063,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6315,0,,6284,0,25.0,True,49.4792900085,49.4425888062,23.9171276093,12.0261240005,5.4899597168,-1.0,0.229502156377,0.055808365345,1.04745483398,0.0,0.0
1617242493414646110,,0,,1617242493,414441747,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6316,0,,6285,0,25.0,True,49.4780158997,49.4417686462,23.9160499573,12.026099205,5.49960327148,-1.0,0.231884598732,0.0554912313819,1.07267200947,0.0,0.0
1617242494421876681,,0,,1617242494,421441747,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6317,0,,6286,0,26.0,True,49.4743423462,49.4365234375,23.9161682129,12.0260982513,5.53500366211,-1.0,0.231524705887,0.0556959398091,1.05754721165,0.0,0.0
1617242495426459076,,0,,1617242495,426708227,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6318,0,,6287,0,26.0,True,49.4703559875,49.4323616028,23.9172401428,12.0261144638,5.58154296875,-1.0,0.229448899627,0.0556405037642,1.04051148891,0.0,0.0
1617242496433773808,,0,,1617242496,433708227,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6319,0,,6288,0,25.0,True,49.4719085693,49.4336624146,23.915977478,12.0260009766,5.50164794922,-1.0,0.231956258416,0.055716380477,1.04021167755,0.0,0.0
1617242497438239864,,0,,1617242497,438708227,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6320,0,,6289,0,25.0,True,49.4683265686,49.4303207397,23.9160308838,12.0260047913,5.5615234375,-1.0,0.23158057034,0.0554908178747,1.04070878029,0.0,0.0
1617242498439023889,,0,,1617242498,438105035,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6321,0,,6290,0,25.0,True,49.4672737122,49.4289093018,23.9166946411,12.0260715485,5.53091430664,-1.0,0.22976629436,0.0555077716708,1.05594909191,0.0,0.0
1617242499443486832,,0,,1617242499,443105035,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6322,0,,6291,0,25.0,True,49.4647521973,49.4268302917,23.9161510468,12.0260686874,5.56021118164,-1.0,0.231333389878,0.0554543733597,1.05730926991,0.0,0.0
1617242500450926087,,0,,1617242500,450333798,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6323,0,,6292,0,25.0,True,49.4694709778,49.4340858459,23.9162445068,12.0261039734,5.40936279297,-1.0,0.231894925237,0.0553909800947,1.04021847248,0.0,0.0
1617242501455460180,,0,,1617242501,455333798,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6324,0,,6293,0,25.0,True,49.4596595764,49.4202842712,23.9169807434,12.0259227753,5.59008789062,-1.0,0.229650229216,0.0555215664208,1.03976464272,0.0,0.0
1617242502462940501,,0,,1617242502,462333798,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6325,0,,6294,0,26.0,True,49.4600868225,49.4208564758,23.9162101746,12.0260744095,5.51449584961,-1.0,0.231349945068,0.0553415454924,1.0408936739,0.0,0.0
1617242503467405023,,0,,1617242503,466818673,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6326,0,,6295,0,25.0,True,49.4573020935,49.4192810059,23.9163188934,12.026014328,5.55639648438,-1.0,0.231594190001,0.0555933080614,1.05572390556,0.0,0.0
1617242504474757164,,0,,1617242504,473818673,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6327,0,,6296,0,25.0,True,49.4561157227,49.4175720215,23.9167251587,12.0260105133,5.54153442383,-1.0,0.229982718825,0.0552206486464,1.05667543411,0.0,0.0
1617242505487154566,,0,,1617242505,486913890,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6328,0,,6297,0,25.0,True,49.4543113708,49.4160118103,23.9163761139,12.0260705948,5.56649780273,-1.0,0.231584385037,0.055224314332,1.04083144665,0.0,0.0
1617242506491942050,,0,,1617242506,491913890,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6329,0,,6298,0,25.0,True,49.4529876709,49.415058136,23.9161205292,12.0259342194,5.53259277344,-1.0,0.231932416558,0.0550050958991,1.04052340984,0.0,0.0
1617242507499861292,,0,,1617242507,498913890,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6330,0,,6299,0,25.0,True,49.4509353638,49.4131584167,23.9168453217,12.0260343552,5.5556640625,-1.0,0.229697793722,0.055141042918,1.04017710686,0.0,0.0
1617242508505092946,,0,,1617242508,504341715,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6331,0,,6300,0,26.0,True,49.4556655884,49.4204673767,23.9162826538,12.0259408951,5.40856933594,-1.0,0.231068462133,0.0557813867927,1.05865001678,0.0,0.0
1617242509512550409,,0,,1617242509,512341715,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6332,0,,6301,0,25.0,True,49.4688911438,49.4414253235,23.9158267975,12.0261058807,5.1477355957,-1.0,0.23243753612,0.0554657243192,1.05539989471,0.0,0.0
1617242510517440367,,0,,1617242510,516873353,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6333,0,,6302,0,25.0,True,49.4593429565,49.425403595,23.9170513153,12.0259933472,5.39208984375,-1.0,0.229306399822,0.0552794039249,1.04032254219,0.0,0.0
1617242511525226417,,0,,1617242511,524873353,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6334,0,,6303,0,26.0,True,49.4529304504,49.4173965454,23.9165496826,12.0260133743,5.50067138672,-1.0,0.230389654636,0.0552324876189,1.04061603546,0.0,0.0
1617242512530227206,,0,,1617242512,529873353,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6335,0,,6304,0,25.0,True,49.4471473694,49.4098243713,23.9157085419,12.0260400772,5.53231811523,-1.0,0.232561826706,0.0552708357573,1.04062843323,0.0,0.0
1617242513538159124,,0,,1617242513,538282046,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6336,0,,6305,0,25.0,True,49.4440383911,49.4066085815,23.9166049957,12.0260076523,5.54257202148,-1.0,0.230489835143,0.0553663633764,1.05824542046,0.0,0.0
1617242514543056158,,0,,1617242514,543282046,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6337,0,,6306,0,26.0,True,49.4415130615,49.4042930603,23.9165019989,12.0261154175,5.58059692383,-1.0,0.230516254902,0.0552595146,1.05384004116,0.0,0.0
1617242515550862446,,0,,1617242515,550534243,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6338,0,,6307,0,25.0,True,49.4561653137,49.4264831543,23.916015625,12.0262241364,5.23760986328,-1.0,0.232167392969,0.0553181618452,1.04102778435,0.0,0.0
1617242516555747344,,0,,1617242516,555534243,'',"""99b9a6fe1727b9fa4c6e224a493fc8e8c0385aa5""",,6339,0,,6308,0,25.0,True,49.4623908997,49.4346199036,23.9166030884,12.0261535645,5.11724853516,-1.0,0.230293139815,0.055735360831,1.04053139687,0.0,0.0
