rosbagTimestamp,data
1617242623908667167,48.875
1617242624909073366,48.8125
1617242638602782097,48.8125
1617242639602879156,48.8125
1617242640602869313,48.8125
1617242641602564745,48.8125
1617242642612877866,48.75
1617242643612954854,48.5625
1617242644612743213,48.0
1617242645612804788,47.3125
1617242646623106965,47.3125
1617242647622777500,47.1875
1617242648622784899,47.3125
1617242649622922521,47.625
1617242650633043031,47.4375
1617242651633107798,47.4375
1617242652633023694,47.375
1617242653642939684,48.3125
1617242654642993506,46.9375
1617242655643004755,47.0
1617242656642904780,47.0625
1617242657653037901,46.75
1617242658653001813,47.125
1617242659653127383,47.125
1617242660666513597,48.0625
1617242661663324020,47.625
1617242662663216083,48.3125
1617242663663088419,48.1875
1617242664673228720,48.125
1617242665673201301,48.3125
1617242666673254887,48.25
1617242667673349135,48.4375
1617242668683282822,48.4375
1617242669682995013,48.5
1617242670683150253,48.5
1617242671683288669,48.5
1617242672693838860,48.5
1617242673693286985,48.5625
1617242674693363589,48.5625
1617242675703417636,48.5625
1617242676703320682,48.5625
1617242677703446205,48.5625
1617242678713502938,48.5625
1617242679713347472,48.5625
1617242680713295107,48.5625
1617242681713263587,48.5625
1617242682723566896,48.5625
1617242683723379957,48.5625
1617242684723339817,48.5625
1617242685723534199,48.5625
1617242686733787082,48.5625
1617242687733788169,48.625
1617242688733729880,48.5625
1617242689733818918,48.5625
1617242690743455079,48.5625
1617242691743505492,48.5625
1617242692743817546,48.5625
1617242693753840958,48.5625
1617242694753685544,48.5625
1617242695753658031,48.5625
1617242696753827405,48.5625
1617242697763452962,48.5625
1617242698763684914,48.5625
1617242699763626997,48.5625
1617242700763568754,48.5625
1617242701773558411,48.5625
1617242702773651821,48.5625
1617242703773699863,48.5625
1617242704773586627,48.5625
1617242705783766786,48.625
1617242706783838832,48.5625
1617242707783957682,47.5625
1617242708784023474,47.375
1617242709793712508,47.5625
1617242710793752699,47.4375
1617242711793982583,47.375
1617242712793717458,47.5625
1617242713803925843,47.8125
1617242714803883515,47.6875
1617242715803873449,47.4375
1617242716803740427,46.75
1617242717813930741,46.3125
1617242718814016042,46.3125
1617242719813759602,46.125
1617242720824093015,45.875
1617242721824037103,46.125
1617242722823893512,46.375
1617242723823877606,46.5625
1617242724834254092,47.0625
1617242725834250566,46.9375
1617242726834156965,46.875
1617242727834376811,47.0625
1617242728834061328,47.125
1617242729844020764,47.125
1617242730844137929,47.25
1617242731844015581,47.0
1617242732844162624,46.875
1617242733855214114,46.8125
1617242734856298040,46.9375
1617242735854173150,46.8125
1617242736864244402,46.9375
1617242737864122432,46.75
1617242738864247000,46.8125
1617242739864254177,46.8125
1617242740874287016,47.0
1617242741874311398,46.75
1617242742874273348,46.75
1617242743884480600,46.75
1617242744884528097,46.75
1617242745884665798,46.5625
1617242746884536827,46.5625
1617242747894251346,46.6875
1617242748894453325,46.75
1617242749894466705,46.875
1617242750894184689,46.875
1617242751904432457,46.9375
1617242752904487105,47.125
1617242753904459972,46.8125
1617242754914296918,47.0
1617242755914648575,46.875
1617242756914591327,46.9375
1617242757914572623,47.0625
1617242758924734285,46.8125
1617242759924664957,46.875
1617242760924517973,46.9375
1617242761924478516,47.0625
1617242762934666480,47.125
1617242763934952576,46.9375
1617242764934782925,46.8125
1617242765934813468,46.75
1617242766944750979,47.0625
1617242767944738366,47.0625
1617242768944610086,46.9375
1617242769944543654,46.9375
1617242770962280252,46.875
1617242771955166139,46.8125
1617242772954756836,46.9375
1617242773964918104,46.75
1617242774964797327,46.6875
1617242775964864691,46.875
1617242776964728110,47.0625
1617242777974982037,47.0
1617242778974686806,47.0
1617242779974870813,46.6875
1617242780975025668,46.8125
1617242781984975475,46.75
1617242782985094413,46.625
1617242783985262515,47.0625
1617242784985174026,46.6875
1617242785994925065,46.625
1617242786995122957,46.875
1617242787995005974,46.5
1617242789005082859,46.6875
1617242790004984071,46.6875
1617242791004969060,47.0
1617242792005027465,46.9375
1617242793015156586,46.9375
1617242794014912029,47.0625
1617242795015205593,47.0625
1617242796015095684,47.125
1617242797025249545,47.0625
1617242798025230299,47.0
1617242799025263703,46.75
1617242800035422763,47.125
1617242801035277409,47.0
1617242802035552193,47.0
1617242803035473632,46.9375
1617242804045255130,46.875
1617242805045338906,46.875
1617242806055405084,47.0625
1617242807055166853,46.9375
1617242808070915289,46.875
1617242809063388765,46.9375
1617242810065240345,47.0
1617242811065326135,47.0
1617242812065509379,47.0
1617242813065344932,47.125
1617242814075429368,47.125
1617242815075389392,47.125
1617242816075547243,47.0
1617242817075432406,46.9375
1617242818085710934,46.75
1617242819085632052,46.8125
1617242820085860842,47.0
1617242821085776064,46.875
1617242822095472924,46.875
1617242823095503820,47.0625
1617242824095596088,47.0
1617242825105571656,46.875
1617242826105683213,46.875
1617242827105610777,46.875
1617242828115569005,46.8125
1617242829115495107,46.5625
1617242830115711386,47.0
1617242831115839880,47.0
1617242832125666251,47.125
1617242833125747500,46.875
1617242834125979380,46.8125
1617242835125778850,46.875
1617242836135947756,47.0
1617242837135927047,47.0
1617242838135953721,47.0625
1617242839136089809,47.0
1617242840145926707,46.875
1617242841146002692,46.875
1617242842145951903,47.0625
1617242843146085241,47.1875
1617242844162547469,47.0
1617242845156012155,46.8125
1617242846156103790,47.0625
1617242847168956496,46.9375
1617242848166066743,46.75
1617242849166127501,46.875
1617242850166120208,46.875
1617242851176258590,46.9375
1617242852176081641,46.75
1617242853176036051,46.6875
1617242854186165550,46.625
1617242855186485313,46.5625
1617242856186372663,46.8125
1617242857186258255,47.1875
1617242858186223279,46.875
1617242859196308420,47.0
1617242860196100963,46.8125
