rosbagTimestamp,data
1617242623908683255,0.0
1617242624909007173,0.0
1617242638602608387,0.0
1617242639602881540,0.0
1617242640602880810,0.0
1617242641602549977,0.0
1617242642612723880,0.25
1617242643612890747,5.75
1617242644612712341,17.9375
1617242645612658464,21.75
1617242646623088414,24.0625
1617242647622736129,23.8125
1617242648622766001,19.625
1617242649622838803,7.75
1617242650633031823,14.875
1617242651633026434,15.5
1617242652632982796,15.625
1617242653642980666,2.4375
1617242654642934438,4095.375
1617242655642983770,4095.75
1617242656642937745,16.0625
1617242657653018064,47.625
1617242658653003978,15.9375
1617242659652989428,19.5
1617242660666424136,0.6875
1617242661663176865,3.3125
1617242662663143882,0.0625
1617242663662989544,5.5625
1617242664673135126,8.3125
1617242665673137659,0.9375
1617242666673181239,0.6875
1617242667673121332,0.0
1617242668683144023,0.0
1617242669683033020,0.0
1617242670683158368,0.0
1617242671683234373,0.0
1617242672693728749,0.0
1617242673693143357,0.0
1617242674693218910,0.0
1617242675703385222,0.0
1617242676703145567,0.0
1617242677703356507,0.0
1617242678713380799,0.0
1617242679713332105,0.0
1617242680713305400,0.0
1617242681713272585,0.0
1617242682723474464,0.0
1617242683723436928,0.0
1617242684723372600,0.0
1617242685723377880,0.0
1617242686733694982,0.0
1617242687733524933,0.0
1617242688733679955,0.0
1617242689733779350,0.0
1617242690743446482,0.0
1617242691743474819,0.0
1617242692743697660,0.0
1617242693753719668,0.0
1617242694753536032,0.0
1617242695753610688,0.0
1617242696753723824,0.0
1617242697763475681,0.0
1617242698763564537,0.0
1617242699763596498,0.0
1617242700763526538,0.0
1617242701773512838,0.0
1617242702773699736,0.0
1617242703773642852,0.0
1617242704773595623,0.0
1617242705783736927,0.0
1617242706783707599,0.0
1617242707783968637,18.0
1617242708783973945,3.6875
1617242709793742952,8.9375
1617242710793781769,16.8125
1617242711793845672,7.5
1617242712793602805,6.25
1617242713803894792,5.625
1617242714803745875,5.6875
1617242715803808293,26.625
1617242716803945060,52.125
1617242717813945694,67.125
1617242718814045046,68.8125
1617242719813735556,61.5
1617242720824083476,65.25
1617242721824085563,58.875
1617242722823945666,53.0625
1617242723824026509,34.9375
1617242724834260939,14.75
1617242725834208589,4.4375
1617242726834177122,4095.125
1617242727834335170,2.5625
1617242728834075828,3.0625
1617242729844031601,8.5
1617242730844171423,18.25
1617242731844023749,28.25
1617242732844145093,38.6875
1617242733855238239,35.5625
1617242734856275234,30.5625
1617242735854121827,31.8125
1617242736864230275,34.1875
1617242737864154310,38.75
1617242738864223882,38.5
1617242739864342068,31.375
1617242740874257872,25.1875
1617242741874283760,30.25
1617242742874267586,30.75
1617242743884472860,32.4375
1617242744884499545,33.625
1617242745884630039,28.25
1617242746884560345,28.0625
1617242747894250470,22.3125
1617242748894439612,24.5625
1617242749894517748,16.0
1617242750894198237,19.1875
1617242751904470689,21.875
1617242752904458409,13.125
1617242753904446181,15.3125
1617242754914309718,17.625
1617242755914598228,13.4375
1617242756914581820,10.875
1617242757914546441,9.75
1617242758924689071,11.875
1617242759924649818,12.75
1617242760924509408,12.625
1617242761924494206,8.125
1617242762934626426,11.125
1617242763934897584,13.375
1617242764934763805,18.125
1617242765934778266,18.4375
1617242766944738946,15.6875
1617242767944757357,13.75
1617242768944577525,7.5625
1617242769944530037,13.625
1617242770954850937,11.5
1617242771955153632,9.5625
1617242772954741708,9.3125
1617242773964945725,12.5625
1617242774964762221,11.625
1617242775964865420,14.3125
1617242776964770731,9.5
1617242777974952098,6.9375
1617242778974757126,10.0625
1617242779974905351,4.9375
1617242780974956864,7.9375
1617242781985005731,7.3125
1617242782985068619,7.0
1617242783985211863,5.375
1617242784985186806,4095.9375
1617242785994937550,2.6875
1617242786995095907,3.3125
1617242787994976259,4095.875
1617242789005073771,3.4375
1617242790004945096,2.4375
1617242791005007155,4.5625
1617242792004995808,5.0625
1617242793015118048,2.9375
1617242794014935307,8.3125
1617242795015180691,9.625
1617242796015103734,6.625
1617242797025161658,9.9375
1617242798025240583,14.1875
1617242799025270370,20.875
1617242800035381738,14.5625
1617242801035252242,10.3125
1617242802035514468,10.0
1617242803035440462,7.625
1617242804045221056,5.375
1617242805045343605,8.0
1617242806055359023,8.5625
1617242807055192529,13.0
1617242808070906703,14.625
1617242809063399372,15.1875
1617242810065238543,15.75
1617242811065279383,13.4375
1617242812065535562,11.1875
1617242813065377705,12.1875
1617242814075401800,9.125
1617242815075435943,7.625
1617242816075538727,8.5
1617242817075465742,11.0
1617242818085731986,14.1875
1617242819085616406,14.4375
1617242820085872409,15.25
1617242821085783941,12.9375
1617242822095537388,13.3125
1617242823095528827,10.5625
1617242824095561820,11.75
1617242825105575259,8.875
1617242826105707526,9.0625
1617242827105691067,7.875
1617242828115557544,10.6875
1617242829115461358,18.625
1617242830115745772,13.1875
1617242831115845326,13.5625
1617242832125692742,12.875
1617242833125757834,11.5
1617242834125987379,11.625
1617242835125771089,8.75
1617242836135917428,12.4375
1617242837135954171,12.3125
1617242838135953945,13.75
1617242839136038187,13.125
1617242840145948408,12.625
1617242841146009143,12.25
1617242842145964240,10.9375
1617242843146015899,10.8125
1617242844162570198,15.4375
1617242845155939908,18.25
1617242846156138972,11.25
1617242847168930963,13.0
1617242848166041906,18.9375
1617242849166183765,15.8125
1617242850166136811,18.625
1617242851176194762,19.625
