rosbagTimestamp,data
1645113668287019637,17
1645113669297225286,16
1645113670297115737,16
1645113671297174275,16
1645113672297223436,16
1645113673307415527,17
1645113674307360391,16
1645113675307449663,16
1645113676307527209,16
1645113677317252075,16
1645113678317279494,16
1645113679317439413,16
1645113680327357453,16
1645113681327463925,16
1645113682327394045,16
1645113683327504740,16
1645113684337453266,16
1645113685337484142,16
1645113686337380953,16
1645113687337627588,16
1645113688347686974,16
1645113689347476724,16
1645113690347615041,16
1645113691347700559,16
1645113692357573630,16
1645113693357562025,16
1645113694357665754,16
1645113695367830948,16
1645113696367391056,16
1645113697367765567,16
1645113698367764962,16
1645113699377643113,16
1645113700377581700,16
1645113701377787190,16
1645113702377802064,16
1645113703387777888,16
1645113704388002355,16
1645113705388024045,16
1645113706387778684,17
1645113707397853072,17
1645113708397831691,17
1645113709397864038,17
1645113710408044215,17
1645113711408011078,17
1645113712408256176,17
1645113713408099717,17
1645113714417769449,17
1645113715417956017,17
1645113716418075702,17
1645113717417889647,17
1645113718427997578,17
1645113719428223344,17
1645113720428081613,17
1645113721438180541,17
1645113722438201297,17
1645113723438152474,17
1645113724438022801,17
1645113725448131791,17
1645113726448282134,17
1645113727448159652,17
1645113728448199626,17
1645113729458347341,17
1645113730458396727,17
1645113731458405393,17
1645113732458446488,17
1645113733468383610,17
1645113734468385297,17
1645113735468310821,17
1645113736468219576,17
1645113737478314779,18
1645113738478391929,18
1645113739478333895,18
1645113740488480434,18
1645113741488442334,18
1645113742488464400,18
1645113743488424534,19
1645113744498528374,19
1645113745498456789,19
1645113746498466652,19
1645113747498477470,19
1645113748508824213,19
1645113749508657258,19
1645113750508884912,19
1645113751508858082,19
1645113752518686666,19
1645113753518771199,19
1645113754518729820,19
1645113755528687707,19
1645113756528713094,19
1645113757528728769,19
1645113758528799413,19
1645113759538927309,18
1645113760538808718,18
1645113761538906674,18
1645113762539011720,18
1645113763548792394,18
1645113764548850170,18
1645113765548872268,18
1645113766549010611,18
1645113767558973264,18
1645113768559115844,18
1645113769559368434,18
1645113770559229788,18
1645113771569067875,18
1645113772569276202,18
1645113773569161121,18
1645113774569020337,18
1645113775579207091,19
1645113776579144923,19
1645113777578983473,19
1645113778579103075,19
1645113779589240881,19
1645113780589059101,19
1645113781589082930,19
1645113782599419537,19
1645113783599385672,19
1645113784599200733,19
1645113785599340972,19
1645113786609597444,19
1645113787609498401,19
1645113788609443853,19
1645113789609523153,19
1645113790619654007,19
1645113791619345974,19
1645113792619248294,19
1645113793619534078,19
1645113794629525628,19
1645113795629498775,19
1645113796629448984,19
1645113797629639557,19
1645113798639525461,19
1645113799639492229,19
1645113800639702258,18
1645113801639619154,18
1645113802649533268,19
1645113803649826007,18
1645113804649795311,18
1645113805649669781,18
1645113806659722352,18
1645113807660090114,18
1645113808659799122,18
1645113809669636951,18
1645113810669730730,18
1645113811669750086,18
1645113812669649844,18
1645113813679847067,18
1645113814679734741,18
1645113815679986829,18
1645113816679809737,18
1645113817689911604,18
1645113818690094583,18
1645113819690041839,18
1645113820689974603,18
1645113821700064654,18
1645113822700046012,19
1645113823700041828,19
1645113824700061284,18
1645113825710282353,18
1645113826710180317,18
1645113827710208762,18
1645113828710416334,18
1645113829720210863,18
1645113830720199363,18
1645113831720233861,18
1645113832720332704,18
1645113833730130920,18
1645113834730181567,18
1645113835730425388,19
1645113836740369329,19
1645113837740360883,19
1645113838740485681,19
1645113839740281234,19
1645113840750398525,19
1645113841750223899,19
1645113842750539990,19
1645113843750436291,19
1645113844760626625,19
1645113845760536553,19
1645113846760810326,19
1645113847760643060,19
1645113848770393663,19
1645113849770557635,19
