rosbagTimestamp,data
1645113668216570840,True
1645113668216812145,True
1645113668313859701,True
1645113668414431724,True
1645113668514039628,True
1645113668614437254,True
1645113668714348920,True
1645113668814388372,True
1645113668914224309,True
1645113669014425291,True
1645113669114102518,True
1645113669214284034,True
1645113669313786863,True
1645113669413972238,True
1645113669513904831,True
1645113669614233646,True
1645113669713815485,True
1645113669813898011,True
1645113669913893976,True
1645113670013916902,True
1645113670113880549,True
1645113670214086960,True
1645113670313936721,True
1645113670414306242,True
1645113670514006480,True
1645113670613985830,True
1645113670714096425,True
1645113670813768472,True
1645113670913683721,True
1645113671013830001,True
1645113671114430935,True
1645113671213420513,True
1645113671314446482,True
1645113671413396628,True
1645113671514546770,True
1645113671613711064,True
1645113671713792222,True
1645113671814097889,True
1645113671914080387,True
1645113672014020088,True
1645113672113414784,True
1645113672213819893,True
1645113672313435384,True
1645113672413716079,True
1645113672513454915,True
1645113672613844820,True
1645113672713967576,True
1645113672814187325,True
1645113672913916299,True
1645113673014357013,True
1645113673114355967,True
1645113673214357066,True
1645113673314135412,True
1645113673414259513,True
1645113673513810128,True
1645113673614260245,True
1645113673713973295,True
1645113673814117676,True
1645113673913817839,True
1645113674013435742,True
1645113674113498977,True
1645113674213822632,True
1645113674313752089,True
1645113674413917805,True
1645113674513918404,True
1645113674614131343,True
1645113674713869801,True
1645113674814292522,True
1645113674913958121,True
1645113675014247660,True
1645113675113979734,True
1645113675214200395,True
1645113675313843410,True
1645113675413774950,True
1645113675513514809,True
1645113675613844883,True
1645113675713804883,True
1645113675814342864,True
1645113675914082792,True
1645113676013337330,True
1645113676114411782,True
1645113676214413011,True
1645113676314142481,True
1645113676414304672,True
1645113676514032342,True
1645113676614095873,True
1645113676713758953,True
1645113676814001997,True
1645113676914045985,True
1645113677014510666,True
1645113677114250731,True
1645113677214293004,True
1645113677314083373,True
1645113677414499666,True
1645113677514276046,True
1645113677614456776,True
1645113677714115721,True
1645113677814277292,True
1645113677914052940,True
1645113678014102602,True
1645113678113893123,True
1645113678214307231,True
1645113678313988194,True
1645113678414481148,True
1645113678514033989,True
1645113678614378649,True
1645113678714180355,True
1645113678814332324,True
1645113678914231680,True
1645113679013527820,True
1645113679114209889,True
1645113679213410775,True
1645113679314450835,True
1645113679413375383,True
1645113679514275690,True
1645113679614131090,True
1645113679713973034,True
1645113679814087632,True
1645113679913802128,True
1645113680014161214,True
1645113680113969013,True
1645113680214219430,True
1645113680313710782,True
1645113680413990624,True
1645113680513769274,True
1645113680614282757,True
1645113680713895489,True
1645113680814071251,True
1645113680913840603,True
1645113681014005536,True
1645113681113935586,True
1645113681214283242,True
1645113681314048509,True
1645113681414265730,True
1645113681514058424,True
1645113681613342570,True
1645113681714426193,True
1645113681814408086,True
1645113681914048485,True
1645113682014479234,True
1645113682114130534,True
1645113682214275028,True
1645113682313917659,True
1645113682414323993,True
1645113682514072523,True
1645113682614105667,True
1645113682713858598,True
1645113682813985509,True
1645113682913806784,True
1645113683014049023,True
1645113683113810470,True
1645113683213826191,True
1645113683313987835,True
1645113683414133353,True
1645113683513820690,True
1645113683613911804,True
1645113683713996939,True
1645113683814143465,True
1645113683913896544,True
1645113684014315520,True
1645113684114164177,True
1645113684214081406,True
1645113684313695757,True
1645113684413800515,True
1645113684513357725,True
1645113684613685599,True
1645113684713695566,True
1645113684813834496,True
1645113684913882837,True
1645113685014319278,True
1645113685113898878,True
1645113685214382052,True
1645113685314017418,True
1645113685414458997,True
1645113685514304536,True
1645113685613443214,True
1645113685714482547,True
1645113685813439383,True
1645113685914467671,True
1645113686013476753,True
1645113686114488226,True
1645113686214408460,True
1645113686314006749,True
1645113686414479960,True
1645113686514441892,True
