rosbagTimestamp,server_id,seq_num,type,markers,poses,erases
1645113783304737189,"""/twist_marker_server""",1,0,[],[],[]
1645113783805116660,"""/twist_marker_server""",1,0,[],[],[]
1645113784305368392,"""/twist_marker_server""",1,0,[],[],[]
1645113784804687635,"""/twist_marker_server""",1,0,[],[],[]
1645113785304929721,"""/twist_marker_server""",1,0,[],[],[]
1645113785805216925,"""/twist_marker_server""",1,0,[],[],[]
1645113786304543630,"""/twist_marker_server""",1,0,[],[],[]
1645113786804857958,"""/twist_marker_server""",1,0,[],[],[]
1645113787305161107,"""/twist_marker_server""",1,0,[],[],[]
1645113787805419847,"""/twist_marker_server""",1,0,[],[],[]
1645113788304707997,"""/twist_marker_server""",1,0,[],[],[]
1645113788805037657,"""/twist_marker_server""",1,0,[],[],[]
1645113789305452838,"""/twist_marker_server""",1,0,[],[],[]
1645113789804780144,"""/twist_marker_server""",1,0,[],[],[]
1645113790305088644,"""/twist_marker_server""",1,0,[],[],[]
1645113790805498783,"""/twist_marker_server""",1,0,[],[],[]
1645113791304812976,"""/twist_marker_server""",1,0,[],[],[]
1645113791805101912,"""/twist_marker_server""",1,0,[],[],[]
1645113792305375370,"""/twist_marker_server""",1,0,[],[],[]
1645113792804620354,"""/twist_marker_server""",1,0,[],[],[]
1645113793305064454,"""/twist_marker_server""",1,0,[],[],[]
1645113793805310188,"""/twist_marker_server""",1,0,[],[],[]
1645113794304644989,"""/twist_marker_server""",1,0,[],[],[]
1645113794805095678,"""/twist_marker_server""",1,0,[],[],[]
1645113795305433350,"""/twist_marker_server""",1,0,[],[],[]
1645113795804798428,"""/twist_marker_server""",1,0,[],[],[]
1645113796304992803,"""/twist_marker_server""",1,0,[],[],[]
1645113796805402145,"""/twist_marker_server""",1,0,[],[],[]
1645113797304698050,"""/twist_marker_server""",1,0,[],[],[]
1645113797805024817,"""/twist_marker_server""",1,0,[],[],[]
1645113798305274969,"""/twist_marker_server""",1,0,[],[],[]
1645113798804706172,"""/twist_marker_server""",1,0,[],[],[]
1645113799304997421,"""/twist_marker_server""",1,0,[],[],[]
1645113799805263620,"""/twist_marker_server""",1,0,[],[],[]
1645113800304557373,"""/twist_marker_server""",1,0,[],[],[]
1645113800804818502,"""/twist_marker_server""",1,0,[],[],[]
1645113801305064781,"""/twist_marker_server""",1,0,[],[],[]
1645113801805321697,"""/twist_marker_server""",1,0,[],[],[]
1645113802304624821,"""/twist_marker_server""",1,0,[],[],[]
1645113802804931129,"""/twist_marker_server""",1,0,[],[],[]
1645113803305180884,"""/twist_marker_server""",1,0,[],[],[]
1645113803804364085,"""/twist_marker_server""",1,0,[],[],[]
1645113804304632906,"""/twist_marker_server""",1,0,[],[],[]
1645113804804947554,"""/twist_marker_server""",1,0,[],[],[]
1645113805305174816,"""/twist_marker_server""",1,0,[],[],[]
1645113805805406539,"""/twist_marker_server""",1,0,[],[],[]
1645113806304657004,"""/twist_marker_server""",1,0,[],[],[]
1645113806804969251,"""/twist_marker_server""",1,0,[],[],[]
1645113807305314394,"""/twist_marker_server""",1,0,[],[],[]
1645113807804645278,"""/twist_marker_server""",1,0,[],[],[]
1645113808304945156,"""/twist_marker_server""",1,0,[],[],[]
1645113808805363453,"""/twist_marker_server""",1,0,[],[],[]
1645113809304716272,"""/twist_marker_server""",1,0,[],[],[]
1645113809804974790,"""/twist_marker_server""",1,0,[],[],[]
1645113810305292976,"""/twist_marker_server""",1,0,[],[],[]
1645113810804632586,"""/twist_marker_server""",1,0,[],[],[]
1645113811304993977,"""/twist_marker_server""",1,0,[],[],[]
1645113811805279519,"""/twist_marker_server""",1,0,[],[],[]
1645113812304516345,"""/twist_marker_server""",1,0,[],[],[]
1645113812804795109,"""/twist_marker_server""",1,0,[],[],[]
1645113813305054880,"""/twist_marker_server""",1,0,[],[],[]
1645113813805352640,"""/twist_marker_server""",1,0,[],[],[]
1645113814304625103,"""/twist_marker_server""",1,0,[],[],[]
1645113814804962938,"""/twist_marker_server""",1,0,[],[],[]
1645113815305212813,"""/twist_marker_server""",1,0,[],[],[]
1645113815804467279,"""/twist_marker_server""",1,0,[],[],[]
1645113816304830124,"""/twist_marker_server""",1,0,[],[],[]
1645113816805108208,"""/twist_marker_server""",1,0,[],[],[]
1645113817305473625,"""/twist_marker_server""",1,0,[],[],[]
1645113817804834009,"""/twist_marker_server""",1,0,[],[],[]
1645113818305107465,"""/twist_marker_server""",1,0,[],[],[]
1645113818805340089,"""/twist_marker_server""",1,0,[],[],[]
1645113819304661652,"""/twist_marker_server""",1,0,[],[],[]
1645113819804865199,"""/twist_marker_server""",1,0,[],[],[]
1645113820305095221,"""/twist_marker_server""",1,0,[],[],[]
1645113820805420386,"""/twist_marker_server""",1,0,[],[],[]
1645113821304756275,"""/twist_marker_server""",1,0,[],[],[]
1645113821804921266,"""/twist_marker_server""",1,0,[],[],[]
1645113822305277466,"""/twist_marker_server""",1,0,[],[],[]
1645113822804538857,"""/twist_marker_server""",1,0,[],[],[]
1645113823304875698,"""/twist_marker_server""",1,0,[],[],[]
1645113823805307154,"""/twist_marker_server""",1,0,[],[],[]
1645113824304630133,"""/twist_marker_server""",1,0,[],[],[]
1645113824804888270,"""/twist_marker_server""",1,0,[],[],[]
1645113825305248829,"""/twist_marker_server""",1,0,[],[],[]
1645113825804479535,"""/twist_marker_server""",1,0,[],[],[]
1645113826304869932,"""/twist_marker_server""",1,0,[],[],[]
1645113826805135208,"""/twist_marker_server""",1,0,[],[],[]
1645113827305513971,"""/twist_marker_server""",1,0,[],[],[]
1645113827804774247,"""/twist_marker_server""",1,0,[],[],[]
1645113828305187610,"""/twist_marker_server""",1,0,[],[],[]
1645113828804503691,"""/twist_marker_server""",1,0,[],[],[]
1645113829304841022,"""/twist_marker_server""",1,0,[],[],[]
1645113829805079447,"""/twist_marker_server""",1,0,[],[],[]
1645113830305421666,"""/twist_marker_server""",1,0,[],[],[]
1645113830804688382,"""/twist_marker_server""",1,0,[],[],[]
1645113831304964114,"""/twist_marker_server""",1,0,[],[],[]
1645113831805200464,"""/twist_marker_server""",1,0,[],[],[]
1645113832304410413,"""/twist_marker_server""",1,0,[],[],[]
1645113832804807819,"""/twist_marker_server""",1,0,[],[],[]
1645113833305096648,"""/twist_marker_server""",1,0,[],[],[]
1645113833805473711,"""/twist_marker_server""",1,0,[],[],[]
1645113834304994827,"""/twist_marker_server""",1,0,[],[],[]
1645113834805268135,"""/twist_marker_server""",1,0,[],[],[]
1645113835304499200,"""/twist_marker_server""",1,0,[],[],[]
1645113835804748242,"""/twist_marker_server""",1,0,[],[],[]
1645113836305113906,"""/twist_marker_server""",1,0,[],[],[]
1645113836805431530,"""/twist_marker_server""",1,0,[],[],[]
1645113837304697402,"""/twist_marker_server""",1,0,[],[],[]
1645113837805053762,"""/twist_marker_server""",1,0,[],[],[]
1645113838305305398,"""/twist_marker_server""",1,0,[],[],[]
1645113838804577630,"""/twist_marker_server""",1,0,[],[],[]
1645113839304864272,"""/twist_marker_server""",1,0,[],[],[]
1645113839805210547,"""/twist_marker_server""",1,0,[],[],[]
1645113840304431175,"""/twist_marker_server""",1,0,[],[],[]
1645113840804810391,"""/twist_marker_server""",1,0,[],[],[]
1645113841305089556,"""/twist_marker_server""",1,0,[],[],[]
1645113841805390663,"""/twist_marker_server""",1,0,[],[],[]
1645113842304728918,"""/twist_marker_server""",1,0,[],[],[]
1645113842805021753,"""/twist_marker_server""",1,0,[],[],[]
1645113843305333353,"""/twist_marker_server""",1,0,[],[],[]
1645113843804562488,"""/twist_marker_server""",1,0,[],[],[]
1645113844304856299,"""/twist_marker_server""",1,0,[],[],[]
1645113844805206873,"""/twist_marker_server""",1,0,[],[],[]
1645113845304384636,"""/twist_marker_server""",1,0,[],[],[]
1645113845804770394,"""/twist_marker_server""",1,0,[],[],[]
1645113846304928365,"""/twist_marker_server""",1,0,[],[],[]
1645113846805210041,"""/twist_marker_server""",1,0,[],[],[]
1645113847304473639,"""/twist_marker_server""",1,0,[],[],[]
1645113847804658531,"""/twist_marker_server""",1,0,[],[],[]
1645113848304894447,"""/twist_marker_server""",1,0,[],[],[]
1645113848805269165,"""/twist_marker_server""",1,0,[],[],[]
1645113849304572094,"""/twist_marker_server""",1,0,[],[],[]
1645113849804833299,"""/twist_marker_server""",1,0,[],[],[]
1645113850305121181,"""/twist_marker_server""",1,0,[],[],[]
1645113850804454217,"""/twist_marker_server""",1,0,[],[],[]
1645113851304801687,"""/twist_marker_server""",1,0,[],[],[]
1645113851805124139,"""/twist_marker_server""",1,0,[],[],[]
1645113852304356794,"""/twist_marker_server""",1,0,[],[],[]
1645113852804682249,"""/twist_marker_server""",1,0,[],[],[]
1645113853305039889,"""/twist_marker_server""",1,0,[],[],[]
1645113853805303438,"""/twist_marker_server""",1,0,[],[],[]
1645113854304756684,"""/twist_marker_server""",1,0,[],[],[]
1645113854804843416,"""/twist_marker_server""",1,0,[],[],[]
1645113855305177080,"""/twist_marker_server""",1,0,[],[],[]
1645113855805567102,"""/twist_marker_server""",1,0,[],[],[]
1645113856304927081,"""/twist_marker_server""",1,0,[],[],[]
1645113856805262767,"""/twist_marker_server""",1,0,[],[],[]
1645113857304640010,"""/twist_marker_server""",1,0,[],[],[]
1645113857804910725,"""/twist_marker_server""",1,0,[],[],[]
1645113858305190747,"""/twist_marker_server""",1,0,[],[],[]
1645113858804375927,"""/twist_marker_server""",1,0,[],[],[]
1645113859304734888,"""/twist_marker_server""",1,0,[],[],[]
1645113859804996226,"""/twist_marker_server""",1,0,[],[],[]
1645113860305287177,"""/twist_marker_server""",1,0,[],[],[]
1645113860804392090,"""/twist_marker_server""",1,0,[],[],[]
1645113861304726391,"""/twist_marker_server""",1,0,[],[],[]
1645113861805072763,"""/twist_marker_server""",1,0,[],[],[]
1645113862305308757,"""/twist_marker_server""",1,0,[],[],[]
1645113862804525516,"""/twist_marker_server""",1,0,[],[],[]
1645113863304964360,"""/twist_marker_server""",1,0,[],[],[]
1645113863805246523,"""/twist_marker_server""",1,0,[],[],[]
1645113864304536501,"""/twist_marker_server""",1,0,[],[],[]
1645113864804784126,"""/twist_marker_server""",1,0,[],[],[]
1645113865305129640,"""/twist_marker_server""",1,0,[],[],[]
1645113865805375587,"""/twist_marker_server""",1,0,[],[],[]
1645113866304657993,"""/twist_marker_server""",1,0,[],[],[]
1645113866805029132,"""/twist_marker_server""",1,0,[],[],[]
1645113867305431097,"""/twist_marker_server""",1,0,[],[],[]
1645113867804753099,"""/twist_marker_server""",1,0,[],[],[]
1645113868304987877,"""/twist_marker_server""",1,0,[],[],[]
1645113868805323297,"""/twist_marker_server""",1,0,[],[],[]
1645113869304677076,"""/twist_marker_server""",1,0,[],[],[]
1645113869805012465,"""/twist_marker_server""",1,0,[],[],[]
1645113870305264601,"""/twist_marker_server""",1,0,[],[],[]
1645113870804518695,"""/twist_marker_server""",1,0,[],[],[]
1645113871304818904,"""/twist_marker_server""",1,0,[],[],[]
1645113871805171304,"""/twist_marker_server""",1,0,[],[],[]
1645113872305395444,"""/twist_marker_server""",1,0,[],[],[]
1645113872804829826,"""/twist_marker_server""",1,0,[],[],[]
1645113873305185700,"""/twist_marker_server""",1,0,[],[],[]
1645113873804404999,"""/twist_marker_server""",1,0,[],[],[]
1645113874304787595,"""/twist_marker_server""",1,0,[],[],[]
1645113874805068304,"""/twist_marker_server""",1,0,[],[],[]
1645113875305501602,"""/twist_marker_server""",1,0,[],[],[]
1645113875804797021,"""/twist_marker_server""",1,0,[],[],[]
1645113876305196988,"""/twist_marker_server""",1,0,[],[],[]
1645113876804585639,"""/twist_marker_server""",1,0,[],[],[]
1645113877304830717,"""/twist_marker_server""",1,0,[],[],[]
1645113877805242052,"""/twist_marker_server""",1,0,[],[],[]
1645113878304414667,"""/twist_marker_server""",1,0,[],[],[]
1645113878804682501,"""/twist_marker_server""",1,0,[],[],[]
1645113879305015919,"""/twist_marker_server""",1,0,[],[],[]
1645113879805293748,"""/twist_marker_server""",1,0,[],[],[]
1645113880304683904,"""/twist_marker_server""",1,0,[],[],[]
1645113880804938986,"""/twist_marker_server""",1,0,[],[],[]
1645113881305336377,"""/twist_marker_server""",1,0,[],[],[]
1645113881804757569,"""/twist_marker_server""",1,0,[],[],[]
1645113882305011631,"""/twist_marker_server""",1,0,[],[],[]
1645113882805393104,"""/twist_marker_server""",1,0,[],[],[]
1645113883304757417,"""/twist_marker_server""",1,0,[],[],[]
1645113883805039243,"""/twist_marker_server""",1,0,[],[],[]
1645113884305343443,"""/twist_marker_server""",1,0,[],[],[]
1645113884804595087,"""/twist_marker_server""",1,0,[],[],[]
1645113885304864525,"""/twist_marker_server""",1,0,[],[],[]
1645113885805232242,"""/twist_marker_server""",1,0,[],[],[]
1645113886304501120,"""/twist_marker_server""",1,0,[],[],[]
1645113886804824212,"""/twist_marker_server""",1,0,[],[],[]
1645113887305126677,"""/twist_marker_server""",1,0,[],[],[]
1645113887805451930,"""/twist_marker_server""",1,0,[],[],[]
1645113888304755013,"""/twist_marker_server""",1,0,[],[],[]
1645113888805182925,"""/twist_marker_server""",1,0,[],[],[]
1645113889304530941,"""/twist_marker_server""",1,0,[],[],[]
1645113889804775923,"""/twist_marker_server""",1,0,[],[],[]
1645113890305121365,"""/twist_marker_server""",1,0,[],[],[]
1645113890805427055,"""/twist_marker_server""",1,0,[],[],[]
1645113891304684453,"""/twist_marker_server""",1,0,[],[],[]
1645113891804959142,"""/twist_marker_server""",1,0,[],[],[]
